,query,sku,clicks,rank,num_impressions,doc_id,category,product_name,query_id,name_match,name_match_phrase,customerReviewAverage,customerReviewCount,shortDescription_match_phrase,longDescription_match_phrase,salesRankShortTerm,salesRankLongTerm,click_prior,name_hyphens,sku_term,category_id_match,grade
3709,Sonos,8921884,26,3.0,225,8921884,pcmcat144700050004,fake,1368,11.881894,11.881894,4.9,21.0,0.0,0.0,0.58492106,3.084268e-11,0.017,13.523201,0.0,0.0,0.7
682,Bose,1114791,94,3.0,1584,1114791,pcmcat152100050029,fake,260,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
3023,Photo printer,1525426,14,1.0,32,1525426,pcmcat218000050000,fake,1129,12.550088,11.25594,5.0,3.0,0.0,7.843766,0.0,0.0,0.438,12.286579,0.0,0.0,0.5
962,Coby tablet,2903297,18,1.0,41,2903297,pcmcat186400050004,fake,363,15.313724,15.3137245,3.3,14.0,0.0,0.0,0.0,0.0,0.22,15.809536,0.0,0.0,0.6
7383,modem,8659212,13,11.0,651,8659212,cat02015,fake,2631,10.927614,10.927614,4.4,9.0,7.967745,7.184242,0.0,0.0,0.001,7.287196,0.0,0.0,0.0
8475,subwoofers,8417527,13,2.0,258,8417527,pcmcat247400050000,fake,3061,6.681469,6.681469,4.5,128.0,0.0,6.3738747,0.1180465,0.0,0.008,0.0,0.0,0.0,0.2
6926,kicker,9894213,15,2.0,302,9894213,abcat0107004,fake,2487,7.3229046,7.3229046,4.9,17.0,0.0,0.0,0.0,0.0,0.012,7.477563,0.0,0.0,0.3
4958,apple tv,1331156,203,1.0,314,1331156,pcmcat242000050002,fake,1798,11.863342,7.9075108,4.5,482.0,0.0,5.6968565,2.1726593e-05,0.0,0.129,14.984108,0.0,0.0,0.9
287,Apple,1535845,37,11.0,1638,1535845,abcat0107004,fake,129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
588,Blackberry torch,2856447,18,1.0,75,2856447,abcat0701001,fake,227,13.995453,13.995453,4.2,11.0,0.0,0.0,0.6995887,1.8466436e-15,0.08,13.02385,0.0,0.0,0.6
2977,Otterbox,2193811,14,11.0,665,2193811,pcmcat152100050022,fake,1106,5.222966,5.222966,5.0,1.0,0.0,0.0,0.0,0.0,0.001,5.3245125,0.0,0.0,0.1
9132,wireless speakers,1211757,20,1.0,180,1211757,cat02009,fake,3283,11.790866,11.790866,4.2,23.0,0.0,1.9650049,0.0,0.0,0.022,0.0,0.0,0.0,0.6
8168,sd card,2731247,21,2.0,273,2731247,cat02015,fake,2948,4.170499,0.0,3.7,7.0,0.0,0.0,0.0075109308,0.0,0.015,0.0,0.0,0.0,0.6
5708,dryer,1125779,11,1.0,119,1125779,abcat0715001,fake,2072,5.1954184,5.1954184,4.6,37.0,0.0,5.9509068,0.0,0.0,0.046,5.416087,0.0,0.0,0.2
960,Coby kyros,2684193,12,1.0,37,2684193,pcmcat171900050029,fake,362,19.414078,19.414076,4.4,5.0,0.0,0.0,0.0,0.0,0.324,18.426447,0.0,0.0,0.3
3161,Print server,9693959,16,1.0,21,9693959,abcat0107004,fake,1185,15.507194,15.5071945,1.0,2.0,0.0,13.932474,0.0,0.0,0.762,15.919733,0.0,0.0,0.6
542,Beats solo,1232447,13,2.0,75,1232447,pcmcat196400050016,fake,209,11.464076,9.148352,4.2,65.0,0.0,11.704669,0.9845622,0.635304,0.058,12.6766205,0.0,0.0,0.4
5241,bose,8509438,19,11.0,735,8509438,cat02015,fake,1882,5.3008614,5.3008614,4.7,170.0,6.9070425,0.0,0.8934506,0.046902187,0.001,6.182479,0.0,0.0,0.3
917,Carter 4,3232178,111,2.0,392,3232178,pcmcat189600050009,fake,336,6.9486876,0.0,4.0,7.0,0.0,0.0,0.39423788,1.3540026e-26,0.057,0.0,0.0,0.0,0.9
7479,netbooks,2754052,30,3.0,252,2754052,abcat0208029,fake,2675,3.9286804,3.9286804,4.2,49.0,0.0,6.1806116,0.0,0.0,0.024,0.0,0.0,0.0,0.7
9281,zune,9448216,12,6.0,247,9448216,cat02719,fake,3329,7.652749,7.652749,3.7,3.0,9.524498,7.685994,0.0,0.0,0.008,7.455888,0.0,0.0,0.2
937,Cell phone signal booster,1260816,13,1.0,42,1260816,abcat0515039,fake,345,22.737524,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.155,23.078232,0.0,0.0,0.4
397,Asus eee pad,2475916,15,1.0,33,2475916,cat02015,fake,165,17.223091,17.223091,4.1,395.0,0.0,21.32234,0.00768925,0.0,0.455,16.268549,0.0,0.0,0.5
5863,external hard drive,1251981,75,1.0,525,1251981,abcat0106004,fake,2143,9.954498,2.4999313,4.0,109.0,0.0,0.0,0.14406574,1.1884237e-24,0.01,9.970449,0.0,0.0,0.9
4761,Xm radio,9530224,10,3.0,132,9530224,abcat0703002,fake,1725,6.2642593,0.0,4.0,56.0,0.0,0.0,0.021011496,0.0,0.019,0.0,0.0,0.0,0.1
1062,Dell,2670819,25,5.0,728,2670819,pcmcat209000050007,fake,405,3.421608,3.421608,3.5,11.0,0.0,0.0,0.0,0.0,0.002,3.5965786,0.0,0.0,0.5
6242,headphones,9450578,18,9.0,1131,9450578,pcmcat209000050008,fake,2278,4.646242,4.646242,4.7,332.0,6.139069,5.491439,0.996698,0.90853626,0.001,5.745961,0.0,0.0,0.1
7059,laptops,1623867,24,19.0,2063,1623867,pcmcat200900050010,fake,2526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1262,Dynex,8427106,15,5.0,192,8427106,pcmcat247400050000,fake,478,6.85977,6.85977,4.2,48.0,0.0,0.0,0.0,0.0,0.016,7.3858833,0.0,0.0,0.4
2963,Otter box,2193784,64,1.0,510,2193784,cat02015,fake,1105,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.009,7.9844537,0.0,0.0,0.9
6750,ipad,2874076,14,17.0,3023,2874076,pcmcat152100050038,fake,2425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3452,Samsung,2480462,18,7.0,900,2480462,abcat0715007,fake,1264,4.259712,4.259712,3.4,12.0,0.0,0.0,0.0,0.0,0.001,4.043973,0.0,0.0,0.2
1953,Ihome,3349591,12,14.0,648,3349591,pcmcat143200050024,fake,743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8759,true blood,2350227,14,2.0,84,2350227,abcat0307013,fake,3160,9.35001,9.35001,5.0,1.0,0.0,0.0,0.10812039,1.5651652e-31,0.083,9.781055,0.0,0.0,0.4
1321,External hard drive,1252007,17,10.0,681,1252007,cat02015,fake,507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
257,Amp kit,9906282,10,1.0,81,9906282,abcat0102003,fake,119,5.4564524,0.0,0.0,0.0,0.0,0.0,0.009405091,0.0,0.062,0.0,0.0,0.0,0.1
7923,psych,2390506,15,1.0,29,2390506,cat02015,fake,2851,6.690256,6.690256,5.0,2.0,0.0,0.0,0.23780225,5.3533197e-29,0.517,6.8418503,0.0,1.6890997,0.5
5901,fifa,2704076,28,1.0,50,2704076,abcat0703001,fake,2154,9.326135,9.326135,3.6,21.0,0.0,8.010804,0.77216125,0.009667985,0.28,9.293023,0.0,0.0,0.8
1644,Harmony,9837565,21,2.0,101,9837565,cat02015,fake,644,6.6914606,6.6914606,4.1,494.0,0.0,5.8028364,0.97296494,0.5055536,0.069,7.3761797,0.0,0.0,0.6
7161,linkin park,1243549,10,2.0,65,1243549,pcmcat190000050014,fake,2551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.077,0.0,0.0,0.0,0.2
8108,samsung galaxy tab,3070224,12,8.0,479,3070224,pcmcat219900050000,fake,2921,18.294315,18.294315,4.4,111.0,0.0,0.0,0.0,0.0,0.003,16.943214,0.0,0.0,0.1
3417,Router,2095629,16,13.0,1033,2095629,pcmcat186100050006,fake,1258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1678,Hdmi,9343089,37,3.0,480,9343089,pcmcat209000050008,fake,656,7.2014265,7.2014265,4.2,126.0,0.0,6.125758,0.5834912,4.5483826e-17,0.006,8.31468,0.0,0.0,0.7
3248,Ps3 controller,8782533,32,1.0,181,8782533,pcmcat167300050040,fake,1196,5.7724247,0.0,4.6,125.0,0.0,0.0,0.9859111,0.93834543,0.088,0.0,0.0,0.0,0.8
6553,iPhone 4 cases,1950181,14,7.0,540,1950181,abcat0101001,fake,2367,11.234256,0.0,3.1,15.0,0.0,0.0,0.8469427,0.020646542,0.002,16.017832,0.0,0.0,0.1
2970,Otter box,2254057,25,4.0,510,2254057,abcat0401004,fake,1105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6
570,Blackberry,2387041,23,3.0,384,2387041,abcat0811003,fake,221,7.975333,7.975333,4.0,77.0,5.2373834,8.783621,0.0,0.0,0.005,6.611107,0.0,0.0,0.6
7125,lenovo,3179912,13,9.0,449,3179912,cat02015,fake,2536,4.8743105,4.8743105,4.0,40.0,0.0,0.0,0.0,0.0,0.002,4.8087435,0.0,0.0,0.1
7789,power supply,1073679,22,3.0,335,1073679,cat02015,fake,2817,11.001974,11.001974,4.7,32.0,0.0,8.307306,0.00049076683,0.0,0.007,11.944765,0.0,0.0,0.6
7173,lion king,2864437,122,1.0,564,2864437,pcmcat158600050020,fake,2554,9.982687,9.982687,4.9,20.0,0.0,0.0,0.78116673,0.012957974,0.027,10.30411,0.0,0.0,0.9
5259,brantley gilbert,3425689,43,1.0,123,3425689,pcmcat218000050001,fake,1889,0.0,0.0,5.0,4.0,0.0,0.0,0.4477891,1.4266269e-12,0.07,0.0,0.0,0.0,0.8
4394,VCR,9760069,17,1.0,62,9760069,pcmcat209400050001,fake,1609,5.8531437,5.8531437,3.6,26.0,4.594762,6.551247,3.147493e-05,0.0,0.137,6.4781313,0.0,0.0,0.6
6524,iPhone 4,1049087,17,6.0,752,1049087,pcmcat231700050017,fake,2365,8.7970085,8.7970085,4.6,217.0,0.0,5.6876345,4.2858073e-08,0.0,0.002,15.209784,0.0,0.0,0.2
7538,nintendo ds,1701197,10,3.0,182,1701197,abcat0901004,fake,2702,12.234913,12.234912,4.9,7.0,0.0,7.3886375,0.6872378,2.8301361e-05,0.008,12.928095,0.0,0.0,0.1
6110,gps,9937316,29,6.0,771,9937316,pcmcat212600050008,fake,2237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6
8240,skull candy,9251098,10,6.0,281,9251098,abcat0202006,fake,2980,0.0,0.0,3.3,148.0,0.0,0.0,0.99820924,0.972924,0.005,0.0,0.0,0.0,0.0
3101,Playstation move,3061366,11,2.0,93,3061366,cat02015,fake,1162,13.299761,11.109583,4.6,47.0,16.69299,9.49445,0.912598,0.041697912,0.059,12.287655,0.0,0.0,0.2
2059,Iphone,2833769,34,3.0,460,2833769,pcmcat180400050000,fake,766,4.360031,4.360031,0.0,0.0,3.6919103,4.8585386,0.0,0.0,0.007,4.2389097,0.0,0.0,0.7
2194,Kicker l7,2304404,11,1.0,23,2304404,pcmcat143000050007,fake,825,12.213661,5.003357,3.6,5.0,0.0,0.0,0.0,0.0,0.478,19.235582,0.0,0.0,0.3
7863,projectors,9809492,59,2.0,327,9809492,pcmcat247400050000,fake,2832,7.9924135,7.9924135,4.0,48.0,0.0,7.3049846,0.0028975597,0.0,0.03,0.0,0.0,0.0,0.9
3583,Scarface bluray,2636067,12,1.0,23,2636067,cat02702,fake,1316,5.488838,0.0,5.0,7.0,0.0,0.0,0.0,0.0,0.522,8.646002,0.0,0.0,0.4
4991,asus,3411128,10,17.0,1201,3411128,pcmcat209000050007,fake,1804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
260,Amplifier,9760439,10,3.0,192,9760439,abcat0503002,fake,120,4.8099318,4.8099318,4.8,9.0,0.0,5.5327907,5.966658e-08,0.0,0.017,4.9247265,0.0,0.0,0.1
3716,Sons of anarchy,2960343,257,1.0,489,2960343,pcmcat158400050071,fake,1369,11.062452,11.062452,5.0,4.0,0.0,0.0,0.49831045,1.7877291e-12,0.088,13.833933,0.0,0.0,0.9
2746,Motorola photon,3005219,44,1.0,74,3005219,pcmcat209400050001,fake,996,14.663112,14.663113,4.2,163.0,0.0,0.0,0.36644086,0.21462648,0.297,15.984307,0.0,8.371459,0.9
8745,treo,9532909,10,2.0,68,9532909,abcat0101001,fake,3152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.074,0.0,0.0,0.0,0.1
4752,Xbox live,3118203,10,6.0,285,3118203,abcat0107004,fake,1721,7.5287714,7.5287724,3.8,5.0,14.068952,9.520337,0.49793187,3.5805105e-13,0.006,7.88503,0.0,0.0,0.0
7763,portable dvd player,9832597,28,4.0,385,9832597,pcmcat234200050001,fake,2805,11.516937,11.516937,4.5,156.0,0.0,9.991826,0.96382403,0.17877588,0.007,12.693604,0.0,0.0,0.7
2303,Laptop,3503155,18,27.0,2710,3503155,pcmcat247400050001,fake,848,0.0,0.0,3.6,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,2622037 2127204 2127213 2121716 2138291,2009281,16,20.0,3248,2009281,abcat0715007,fake,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2511,Mac book pro,9755322,178,1.0,334,9755322,abcat0208023,fake,910,3.0507622,0.0,4.8,322.0,0.0,0.0,0.0,0.0,0.107,9.908431,0.0,0.0,0.9
1766,Hello kitty,9578469,14,3.0,389,9578469,abcat0302037,fake,671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
4527,Wifi,2225047,16,1.0,134,2225047,pcmcat152100050022,fake,1656,0.0,0.0,4.2,241.0,0.0,0.0,0.9994107,0.9964132,0.04,0.0,0.0,0.0,0.5
2107,Jawbone,2538181,46,1.0,168,2538181,abcat0201011,fake,794,12.237633,12.237633,3.7,6.0,0.0,0.0,0.0,0.0,0.046,12.825999,0.0,0.0,0.9
6476,iPad 2,2817582,17,10.0,1600,2817582,abcat0511004,fake,2347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
728,Bose ie2,1114791,20,1.0,25,1114791,abcat0305000,fake,270,19.393532,12.088856,4.5,344.0,0.0,0.0,0.9910173,0.8254908,0.8,34.30452,0.0,0.0,0.7
2784,Nba 2k12,2978363,19,1.0,27,2978363,pcmcat158400050071,fake,1020,21.311687,21.311687,3.8,16.0,0.0,12.689838,0.7954006,1.5891414e-06,0.704,31.090977,0.0,0.0,0.6
2562,MacBook pro,1535845,105,4.0,1042,1535845,pcmcat229100050004,fake,926,7.161173,4.033283,4.6,39.0,0.0,0.0,0.0,0.0,0.014,14.374963,0.0,0.0,0.9
3783,Sony laptop,2822363,10,12.0,543,2822363,pcmcat194000050021,fake,1390,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
532,Beats headphones,8913606,13,4.0,225,8913606,abcat0515013,fake,207,12.128391,2.7092113,4.3,267.0,0.0,3.396556,0.9057018,0.14841604,0.006,13.207807,0.0,0.0,0.3
8836,tv wall mounts,9873278,14,1.0,90,9873278,pcmcat209000050008,fake,3177,11.010986,0.0,4.1,49.0,0.0,3.3816032,0.9929832,0.85409653,0.156,0.0,0.0,0.0,0.4
5696,droid,3122039,14,2.0,76,3122039,abcat0208005,fake,2066,6.620739,6.620739,4.0,79.0,0.0,0.0,4.391641e-06,0.0,0.092,6.6039505,0.0,0.0,0.4
1022,DVD player,9767169,15,5.0,316,9767169,pcmcat209700050013,fake,386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3
1705,Head phones,9251105,11,5.0,281,9251105,abcat0503002,fake,663,0.0,0.0,4.1,147.0,0.0,0.0,0.9949909,0.9009107,0.007,0.0,0.0,0.0,0.1
7795,power supply,2437031,12,6.0,335,2437031,abcat0401004,fake,2817,15.820028,15.820028,0.0,0.0,0.0,8.938222,0.007699554,0.0,0.004,16.602371,0.0,0.0,0.1
1709,Headphone,8483697,12,3.0,281,8483697,cat02015,fake,664,5.248968,5.248968,3.9,208.0,0.0,5.4884844,3.8316253e-16,0.0,0.007,0.0,0.0,0.0,0.1
4281,Turtle beach px5,2146769,22,1.0,24,2146769,abcat0912020,fake,1575,19.685125,8.269672,4.2,46.0,0.0,0.0,0.23823497,4.3705844e-34,0.917,28.525547,0.0,0.0,0.7
5736,dv7,2678499,13,1.0,29,2678499,pcmcat209400050003,fake,2086,0.0,0.0,4.5,140.0,0.0,0.0,0.0,0.0,0.448,0.0,0.0,0.0,0.4
5822,employment,7028735,40,1.0,61,7028735,abcat0707002,fake,2121,16.4658,16.4658,4.0,1.0,0.0,0.0,0.0,0.0,0.656,17.319172,0.0,0.0,0.8
4588,Wireless extender,8592784,10,2.0,50,8592784,pcmcat217900050000,fake,1680,13.488539,13.488539,4.5,30.0,0.0,0.0,0.86904126,0.027494198,0.067,16.848587,0.0,0.0,0.2
4042,Television,2125233,10,3.0,215,2125233,pcmcat209000050008,fake,1479,0.0,0.0,4.5,121.0,0.0,0.0,3.160879e-11,0.0,0.012,0.0,0.0,0.0,0.1
834,Canon flash,8303356,11,2.0,52,8303356,cat02015,fake,309,11.893349,5.53306,4.9,21.0,0.0,6.730997,0.0,0.0,0.106,11.96563,0.0,0.0,0.3
7888,ps3 console,9912177,37,4.0,403,9912177,cat02009,fake,2836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
6837,ipods,9225377,61,1.0,196,9225377,abcat0302013,fake,2448,3.63972,3.63972,4.6,1009.0,0.0,6.0729756,1.0,0.99969435,0.104,0.0,0.0,0.0,0.9
6757,ipad,9809492,11,20.0,3023,9809492,abcat0703001,fake,2425,0.0,0.0,4.0,48.0,0.0,0.0,0.0028975597,0.0,0.0,0.0,0.0,0.0,0.0
5649,directv,8819763,23,1.0,80,8819763,abcat0811003,fake,2044,8.51015,8.51015,4.2,13.0,0.0,0.0,0.3144869,1.6307358e-32,0.096,9.223498,0.0,0.0,0.7
8697,touchpad,2475916,16,9.0,3363,2475916,pcmcat200900050015,fake,3137,0.0,0.0,4.1,395.0,0.0,0.0,0.00768925,0.0,0.0,0.0,0.0,8.364174,0.0
1524,Go pro,1004804,13,4.0,401,1004804,pcmcat209000050008,fake,591,0.0,0.0,4.4,17.0,0.0,0.0,0.9081108,0.1037466,0.008,11.782652,0.0,0.0,0.1
5398,car stereo,1685061,100,1.0,606,1685061,pcmcat211000050010,fake,1939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9
5135,bleach,8916382,12,2.0,128,8916382,pcmcat162100050040,fake,1856,6.2406807,6.2406807,4.9,8.0,0.0,0.0,0.0,0.0,0.047,6.5763683,0.0,0.0,0.3
8923,visio,1067393,13,1.0,74,1067393,abcat0506001,fake,3218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.059,0.0,0.0,0.0,0.4
6418,iMac,2658077,257,1.0,524,2658077,pcmcat209000050007,fake,2344,7.2240524,7.2240524,4.8,307.0,0.0,9.185626,0.99328345,0.83679783,0.123,14.586344,0.0,0.0,0.9
3145,Power supply,1510585,27,3.0,301,1510585,pcmcat151600050038,fake,1178,11.83003,9.80724,5.0,4.0,0.0,8.996262,0.0,0.0,0.011,12.218065,0.0,0.0,0.7
6127,greys anatomy,9325624,11,4.0,157,9325624,abcat0102008,fake,2243,14.114032,14.114031,5.0,1.0,0.0,0.0,0.0098135825,0.0,0.018,0.0,0.0,0.0,0.2
8866,usb flash,9933847,11,1.0,72,9933847,cat02015,fake,3194,10.989857,10.989857,3.8,6.0,0.0,3.8920689,0.21189621,5.2930977e-14,0.076,10.542023,0.0,0.0,0.2
6645,iPod touch 4th generation,9225377,18,1.0,33,9225377,abcat0101001,fake,2400,15.9467,4.107662,4.6,1009.0,0.0,2.5141525,1.0,0.99969435,0.545,29.290123,0.0,0.0,0.6
6689,insignia,1854249,19,4.0,275,1854249,cat02661,fake,2418,6.240923,6.240923,4.2,354.0,0.0,0.0,7.188356e-06,0.0,0.01,6.4215374,0.0,0.0,0.5
4577,Wireless adapter,9291795,31,2.0,176,9291795,cat02015,fake,1676,11.702796,5.444412,4.0,267.0,0.0,4.1594677,9.944888e-17,0.0,0.059,11.153067,0.0,0.0,0.8
5325,canon,1218369,10,8.0,333,1218369,abcat0101001,fake,1916,4.9907713,4.9907713,4.7,122.0,0.0,0.0,0.0,0.0,0.004,4.6203604,0.0,0.0,0.0
4287,Turtle beaches,9824298,35,1.0,150,9824298,pcmcat244600050019,fake,1579,10.97604,10.97604,4.4,143.0,0.0,0.0,0.0,0.0,0.078,0.0,0.0,0.0,0.8
7019,laptop,2930088,11,27.0,2126,2930088,abcat0508009,fake,2513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8790,tv,1854819,16,9.0,1062,1854819,abcat0515020,fake,3168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3307,Razer,1271997,21,1.0,242,1271997,abcat0515028,fake,1222,9.418865,9.418865,4.6,14.0,0.0,0.0,2.2900933e-05,0.0,0.011,9.385424,0.0,0.0,0.6
4246,Tritton,9466133,26,3.0,174,9466133,pcmcat174700050005,fake,1563,7.916786,7.916786,3.3,167.0,0.0,0.0,0.009673586,0.0,0.03,7.599121,0.0,0.0,0.7
8507,tab,2817582,10,1.0,32,2817582,cat02015,fake,3074,7.791527,7.791527,4.2,201.0,0.0,6.1304927,0.0,0.0,0.312,7.467185,0.0,0.0,0.2
4642,Wireless speakers,8275528,14,3.0,169,8275528,pcmcat209000050008,fake,1691,9.496542,5.826393,4.1,232.0,2.097106,5.7077494,0.783989,4.3360804e-05,0.014,0.0,0.0,0.0,0.4
8116,samsung galaxy tablet,2817743,22,2.0,132,2817743,abcat0907004,fake,2924,11.77169,0.0,4.2,141.0,0.0,0.0,0.0,0.0,0.056,11.37732,0.0,0.0,0.7
6816,ipod charger,8439852,16,1.0,99,8439852,pcmcat165900050054,fake,2440,8.205994,1.8111668,4.1,37.0,0.0,0.0,0.0,0.0,0.081,8.440749,0.0,0.0,0.5
2149,Karaoke machine,1146468,13,2.0,107,1146468,abcat0715015,fake,815,4.486528,0.0,4.0,15.0,0.0,0.0,3.1270854e-08,0.0,0.03,0.0,0.0,0.0,0.4
8995,webcam,2588427,12,8.0,405,2588427,abcat0201011,fake,3243,9.464001,9.464001,4.9,9.0,0.0,5.5569434,0.33581913,5.381021e-10,0.003,9.4304,0.0,0.0,0.1
3215,Ps vita,2238218,48,1.0,85,2238218,cat02015,fake,1191,7.1932707,0.0,4.5,94.0,0.0,0.0,0.99196273,0.7989843,0.282,0.0,0.0,0.0,0.9
1338,External hard drive,9941318,16,11.0,681,9941318,pcmcat199500050007,fake,507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
3867,South park,2244087,15,1.0,53,2244087,pcmcat209000050008,fake,1415,11.007573,11.007574,5.0,1.0,0.0,0.0,2.9466325e-11,0.0,0.283,11.47858,0.0,0.0,0.5
5009,asus tablet,2475916,56,1.0,176,2475916,abcat0410045,fake,1813,10.799046,3.579115,4.1,395.0,0.0,0.0,0.00768925,0.0,0.106,11.015441,0.0,0.0,0.9
3125,Portable dvd player,2346039,10,1.0,111,2346039,cat02015,fake,1169,13.233649,13.233648,5.0,1.0,0.0,10.814657,0.0,0.0,0.03,12.693604,0.0,0.0,0.1
3619,Shure,2882096,26,1.0,67,2882096,abcat0202003,fake,1336,10.302994,10.302994,4.9,10.0,0.0,0.0,0.033664722,0.0,0.194,10.122542,0.0,0.0,0.7
7623,ozzy osbourne,1154916,16,1.0,56,1154916,abcat0703002,fake,2745,14.870967,14.870968,0.0,0.0,21.365623,25.42302,0.0,0.0,0.286,17.12149,0.0,0.0,0.5
3381,Rescue me,3021341,64,1.0,103,3021341,abcat0102008,fake,1244,9.233035,9.233036,5.0,3.0,0.0,0.0,0.0019993074,0.0,0.207,8.830894,0.0,0.0,0.9
7815,printer,2191137,18,7.0,548,2191137,pcmcat209400050001,fake,2823,4.1507215,4.1507215,4.1,115.0,0.0,4.197787,0.0,0.0,0.003,4.1538754,0.0,0.0,0.3
2180,Keyboards,9909968,10,2.0,134,9909968,abcat0202003,fake,821,5.1649466,5.1649466,5.0,8.0,0.0,5.013641,0.0,0.0,0.025,0.0,0.0,0.0,0.1
4008,Tablet,2842092,163,2.0,1249,2842092,pcmcat180000050013,fake,1470,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9
2073,Ipod nano,1161725,79,1.0,172,1161725,pcmcat164200050013,fake,772,8.376445,8.376444,3.9,153.0,0.0,10.980162,0.9820471,0.7778673,0.23,8.6255045,0.0,0.0,0.9
3314,Razer,9549991,14,3.0,242,9549991,pcmcat211000050008,fake,1222,7.586097,7.586097,4.3,79.0,7.8327923,9.526478,3.2696375e-05,0.0,0.007,8.2696295,0.0,0.0,0.3
4147,Toshiba,2809404,24,5.0,638,2809404,abcat0101001,fake,1531,4.7907057,4.7907057,4.2,48.0,0.0,0.0,0.0,0.0,0.002,4.766491,0.0,0.0,0.5
2346,Laptops,2809477,13,30.0,2607,2809477,pcmcat247400050000,fake,863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4498,Web camera,1722057,10,1.0,55,1722057,abcat0515020,fake,1648,0.0,0.0,4.2,32.0,0.0,0.0,0.97856796,0.6630088,0.182,0.0,0.0,0.0,0.2
1451,Game,9616458,12,1.0,20,9616458,pcmcat209000050008,fake,561,0.0,0.0,5.0,8.0,0.0,0.0,0.020898966,0.0,0.6,0.0,0.0,0.0,0.4
1215,Dream theater,3208657,32,2.0,101,3208657,abcat0507011,fake,460,0.0,0.0,4.5,2.0,0.0,0.0,4.248804e-06,0.0,0.158,0.0,0.0,0.0,0.8
2826,Nevermind,3511242,15,2.0,95,3511242,pcmcat147700050012,fake,1034,10.78981,10.78981,0.0,0.0,0.0,0.0,8.000305e-12,0.0,0.079,10.751502,0.0,0.0,0.5
4734,Xbox console,9911636,14,7.0,294,9911636,pcmcat230800050019,fake,1716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3
6256,helicopter,1093742,18,2.0,44,1093742,pcmcat209400050001,fake,2283,8.807918,8.807918,4.6,44.0,0.0,8.391657,0.63240427,8.323654e-10,0.205,9.284324,0.0,0.0,0.6
335,Apple iPad,1945531,69,1.0,132,1945531,pcmcat174700050005,fake,146,9.347507,5.656725,4.6,653.0,0.0,0.0,1.0,0.9990515,0.523,17.890032,0.0,0.0,0.9
6994,lap top,2971078,12,1.0,177,2971078,abcat0513001,fake,2511,0.0,0.0,4.7,58.0,0.0,0.0,0.0,0.0,0.017,0.0,0.0,0.0,0.2
5291,cablecard,9744971,17,1.0,75,9744971,pcmcat128700050041,fake,1902,0.0,0.0,4.1,155.0,0.0,0.0,0.3420245,1.101e-42,0.113,0.0,0.0,0.0,0.6
1243,Dv6,2738329,10,1.0,25,2738329,pcmcat186100050006,fake,472,0.0,0.0,4.6,127.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.2
